A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5,10,1595127552293,"{""rt"": null, ""stimulus"": ""<img src=\""/static/images/icons/Slide24.png\""></img>"", ""key_press"": null, ""test_part"": ""training"", ""next_elem"": ""Slide36"", ""trial_type"": ""html-keyboard-response"", ""trial_index"": 10, ""time_elapsed"": 41545, ""internal_node_id"": ""0.0-4.0-0.0-0.6"", ""uniqueId"": ""A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5"", ""condition"": 0, ""counterbalance"": 0}"
A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5,11,1595127553497,"{""rt"": null, ""stimulus"": ""<img src=\""/static/images/icons/Slide36.png\""></img>"", ""key_press"": null, ""test_part"": ""training"", ""next_elem"": ""Slide17"", ""trial_type"": ""html-keyboard-response"", ""trial_index"": 11, ""time_elapsed"": 42749, ""internal_node_id"": ""0.0-4.0-0.0-0.7"", ""uniqueId"": ""A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5"", ""condition"": 0, ""counterbalance"": 0}"
A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5,12,1595127554699,"{""rt"": null, ""stimulus"": ""<img src=\""/static/images/icons/Slide17.png\""></img>"", ""key_press"": null, ""test_part"": ""training"", ""next_elem"": ""Slide17"", ""trial_type"": ""html-keyboard-response"", ""trial_index"": 12, ""time_elapsed"": 43951, ""internal_node_id"": ""0.0-4.0-0.0-0.8"", ""uniqueId"": ""A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5"", ""condition"": 0, ""counterbalance"": 0}"
A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5,13,1595127555903,"{""rt"": null, ""stimulus"": ""<img src=\""/static/images/icons/Slide17.png\""></img>"", ""key_press"": null, ""test_part"": ""training"", ""next_elem"": ""Slide17"", ""trial_type"": ""html-keyboard-response"", ""trial_index"": 13, ""time_elapsed"": 45155, ""internal_node_id"": ""0.0-4.0-0.0-0.9"", ""uniqueId"": ""A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5"", ""condition"": 0, ""counterbalance"": 0}"
A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5,14,1595127557107,"{""rt"": null, ""stimulus"": ""<img src=\""/static/images/icons/Slide17.png\""></img>"", ""key_press"": null, ""test_part"": ""training"", ""next_elem"": ""Slide24"", ""trial_type"": ""html-keyboard-response"", ""trial_index"": 14, ""time_elapsed"": 46358, ""internal_node_id"": ""0.0-4.0-0.0-0.10"", ""uniqueId"": ""A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5"", ""condition"": 0, ""counterbalance"": 0}"
A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5,15,1595127558313,"{""rt"": null, ""stimulus"": ""<img src=\""/static/images/icons/Slide24.png\""></img>"", ""key_press"": null, ""test_part"": ""training"", ""next_elem"": ""Slide36"", ""trial_type"": ""html-keyboard-response"", ""trial_index"": 15, ""time_elapsed"": 47565, ""internal_node_id"": ""0.0-4.0-0.0-0.11"", ""uniqueId"": ""A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5"", ""condition"": 0, ""counterbalance"": 0}"
A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5,16,1595127559518,"{""rt"": null, ""stimulus"": ""<img src=\""/static/images/icons/Slide36.png\""></img>"", ""key_press"": null, ""test_part"": ""training"", ""next_elem"": ""Slide36"", ""trial_type"": ""html-keyboard-response"", ""trial_index"": 16, ""time_elapsed"": 48770, ""internal_node_id"": ""0.0-4.0-0.0-0.12"", ""uniqueId"": ""A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5"", ""condition"": 0, ""counterbalance"": 0}"
A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5,17,1595127560721,"{""rt"": null, ""stimulus"": ""<img src=\""/static/images/icons/Slide36.png\""></img>"", ""key_press"": null, ""test_part"": ""training"", ""next_elem"": ""Slide17"", ""trial_type"": ""html-keyboard-response"", ""trial_index"": 17, ""time_elapsed"": 49973, ""internal_node_id"": ""0.0-4.0-0.0-0.13"", ""uniqueId"": ""A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5"", ""condition"": 0, ""counterbalance"": 0}"
A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5,18,1595127561924,"{""rt"": null, ""stimulus"": ""<img src=\""/static/images/icons/Slide17.png\""></img>"", ""key_press"": null, ""test_part"": ""training"", ""next_elem"": ""Slide24"", ""trial_type"": ""html-keyboard-response"", ""trial_index"": 18, ""time_elapsed"": 51176, ""internal_node_id"": ""0.0-4.0-0.0-0.14"", ""uniqueId"": ""A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5"", ""condition"": 0, ""counterbalance"": 0}"
A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5,19,1595127563128,"{""rt"": null, ""stimulus"": ""<img src=\""/static/images/icons/Slide24.png\""></img>"", ""key_press"": null, ""test_part"": ""training"", ""next_elem"": ""Slide24"", ""trial_type"": ""html-keyboard-response"", ""trial_index"": 19, ""time_elapsed"": 52380, ""internal_node_id"": ""0.0-4.0-0.0-0.15"", ""uniqueId"": ""A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5"", ""condition"": 0, ""counterbalance"": 0}"
A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5,20,1595127564330,"{""rt"": null, ""stimulus"": ""<img src=\""/static/images/icons/Slide24.png\""></img>"", ""key_press"": null, ""test_part"": ""training"", ""next_elem"": ""Slide24"", ""trial_type"": ""html-keyboard-response"", ""trial_index"": 20, ""time_elapsed"": 53582, ""internal_node_id"": ""0.0-4.0-0.0-0.16"", ""uniqueId"": ""A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5"", ""condition"": 0, ""counterbalance"": 0}"
A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5,21,1595127565533,"{""rt"": null, ""stimulus"": ""<img src=\""/static/images/icons/Slide24.png\""></img>"", ""key_press"": null, ""test_part"": ""training"", ""next_elem"": ""Slide36"", ""trial_type"": ""html-keyboard-response"", ""trial_index"": 21, ""time_elapsed"": 54785, ""internal_node_id"": ""0.0-4.0-0.0-0.17"", ""uniqueId"": ""A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5"", ""condition"": 0, ""counterbalance"": 0}"
A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5,22,1595127566737,"{""rt"": null, ""stimulus"": ""<img src=\""/static/images/icons/Slide36.png\""></img>"", ""key_press"": null, ""test_part"": ""training"", ""next_elem"": ""Slide24"", ""trial_type"": ""html-keyboard-response"", ""trial_index"": 22, ""time_elapsed"": 55989, ""internal_node_id"": ""0.0-4.0-0.0-0.18"", ""uniqueId"": ""A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5"", ""condition"": 0, ""counterbalance"": 0}"
A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5,23,1595127567942,"{""rt"": null, ""stimulus"": ""<img src=\""/static/images/icons/Slide24.png\""></img>"", ""key_press"": null, ""test_part"": ""training"", ""next_elem"": ""Slide36"", ""trial_type"": ""html-keyboard-response"", ""trial_index"": 23, ""time_elapsed"": 57194, ""internal_node_id"": ""0.0-4.0-0.0-0.19"", ""uniqueId"": ""A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5"", ""condition"": 0, ""counterbalance"": 0}"
A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5,24,1595127569145,"{""rt"": null, ""stimulus"": ""<img src=\""/static/images/icons/Slide36.png\""></img>"", ""key_press"": null, ""test_part"": ""training"", ""next_elem"": ""Slide24"", ""trial_type"": ""html-keyboard-response"", ""trial_index"": 24, ""time_elapsed"": 58397, ""internal_node_id"": ""0.0-4.0-0.0-0.20"", ""uniqueId"": ""A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5"", ""condition"": 0, ""counterbalance"": 0}"
A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5,25,1595127570348,"{""rt"": null, ""stimulus"": ""<img src=\""/static/images/icons/Slide24.png\""></img>"", ""key_press"": null, ""test_part"": ""training"", ""next_elem"": ""Slide24"", ""trial_type"": ""html-keyboard-response"", ""trial_index"": 25, ""time_elapsed"": 59599, ""internal_node_id"": ""0.0-4.0-0.0-0.21"", ""uniqueId"": ""A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5"", ""condition"": 0, ""counterbalance"": 0}"
A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5,26,1595127571552,"{""rt"": null, ""stimulus"": ""<img src=\""/static/images/icons/Slide24.png\""></img>"", ""key_press"": null, ""test_part"": ""training"", ""next_elem"": ""Slide17"", ""trial_type"": ""html-keyboard-response"", ""trial_index"": 26, ""time_elapsed"": 60804, ""internal_node_id"": ""0.0-4.0-0.0-0.22"", ""uniqueId"": ""A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5"", ""condition"": 0, ""counterbalance"": 0}"
A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5,27,1595127572756,"{""rt"": null, ""stimulus"": ""<img src=\""/static/images/icons/Slide17.png\""></img>"", ""key_press"": null, ""test_part"": ""training"", ""next_elem"": ""Slide36"", ""trial_type"": ""html-keyboard-response"", ""trial_index"": 27, ""time_elapsed"": 62008, ""internal_node_id"": ""0.0-4.0-0.0-0.23"", ""uniqueId"": ""A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5"", ""condition"": 0, ""counterbalance"": 0}"
A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5,28,1595127573960,"{""rt"": null, ""stimulus"": ""<img src=\""/static/images/icons/Slide36.png\""></img>"", ""key_press"": null, ""test_part"": ""training"", ""next_elem"": ""Slide36"", ""trial_type"": ""html-keyboard-response"", ""trial_index"": 28, ""time_elapsed"": 63212, ""internal_node_id"": ""0.0-4.0-0.0-0.24"", ""uniqueId"": ""A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5"", ""condition"": 0, ""counterbalance"": 0}"
A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5,29,1595127575164,"{""rt"": null, ""stimulus"": ""<img src=\""/static/images/icons/Slide36.png\""></img>"", ""key_press"": null, ""test_part"": ""training"", ""next_elem"": ""Slide36"", ""trial_type"": ""html-keyboard-response"", ""trial_index"": 29, ""time_elapsed"": 64416, ""internal_node_id"": ""0.0-4.0-0.0-0.25"", ""uniqueId"": ""A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5"", ""condition"": 0, ""counterbalance"": 0}"
A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5,30,1595127576366,"{""rt"": null, ""stimulus"": ""<img src=\""/static/images/icons/Slide36.png\""></img>"", ""key_press"": null, ""test_part"": ""training"", ""next_elem"": ""Slide17"", ""trial_type"": ""html-keyboard-response"", ""trial_index"": 30, ""time_elapsed"": 65618, ""internal_node_id"": ""0.0-4.0-0.0-0.26"", ""uniqueId"": ""A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5"", ""condition"": 0, ""counterbalance"": 0}"
A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5,31,1595127577570,"{""rt"": null, ""stimulus"": ""<img src=\""/static/images/icons/Slide17.png\""></img>"", ""key_press"": null, ""test_part"": ""training"", ""next_elem"": ""Slide36"", ""trial_type"": ""html-keyboard-response"", ""trial_index"": 31, ""time_elapsed"": 66822, ""internal_node_id"": ""0.0-4.0-0.0-0.27"", ""uniqueId"": ""A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5"", ""condition"": 0, ""counterbalance"": 0}"
A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5,32,1595127578774,"{""rt"": null, ""stimulus"": ""<img src=\""/static/images/icons/Slide36.png\""></img>"", ""key_press"": null, ""test_part"": ""training"", ""next_elem"": ""Slide17"", ""trial_type"": ""html-keyboard-response"", ""trial_index"": 32, ""time_elapsed"": 68026, ""internal_node_id"": ""0.0-4.0-0.0-0.28"", ""uniqueId"": ""A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5"", ""condition"": 0, ""counterbalance"": 0}"
A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5,33,1595127582578,"{""rt"": null, ""stimulus"": ""Next sequence coming up.."", ""key_press"": null, ""test_part"": ""between_sequences"", ""trial_type"": ""html-keyboard-response"", ""trial_index"": 33, ""time_elapsed"": 71829, ""internal_node_id"": ""0.0-4.0-1.0"", ""uniqueId"": ""A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5"", ""condition"": 0, ""counterbalance"": 0}"
A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5,34,1595127583482,"{""rt"": null, ""stimulus"": ""<img src=\""/static/images/icons/Slide10.png\""></img>"", ""key_press"": null, ""test_part"": ""training"", ""next_elem"": ""Slide18"", ""trial_type"": ""html-keyboard-response"", ""trial_index"": 34, ""time_elapsed"": 72734, ""internal_node_id"": ""0.0-5.0-0.0-0.0"", ""uniqueId"": ""A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5"", ""condition"": 0, ""counterbalance"": 0}"
A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5,35,1595127584685,"{""rt"": null, ""stimulus"": ""<img src=\""/static/images/icons/Slide18.png\""></img>"", ""key_press"": null, ""test_part"": ""training"", ""next_elem"": ""Slide12"", ""trial_type"": ""html-keyboard-response"", ""trial_index"": 35, ""time_elapsed"": 73936, ""internal_node_id"": ""0.0-5.0-0.0-0.1"", ""uniqueId"": ""A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5"", ""condition"": 0, ""counterbalance"": 0}"
A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5,36,1595127585888,"{""rt"": null, ""stimulus"": ""<img src=\""/static/images/icons/Slide12.png\""></img>"", ""key_press"": null, ""test_part"": ""training"", ""next_elem"": ""Slide18"", ""trial_type"": ""html-keyboard-response"", ""trial_index"": 36, ""time_elapsed"": 75140, ""internal_node_id"": ""0.0-5.0-0.0-0.2"", ""uniqueId"": ""A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5"", ""condition"": 0, ""counterbalance"": 0}"
A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5,37,1595127587091,"{""rt"": null, ""stimulus"": ""<img src=\""/static/images/icons/Slide18.png\""></img>"", ""key_press"": null, ""test_part"": ""training"", ""next_elem"": ""Slide12"", ""trial_type"": ""html-keyboard-response"", ""trial_index"": 37, ""time_elapsed"": 76343, ""internal_node_id"": ""0.0-5.0-0.0-0.3"", ""uniqueId"": ""A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5"", ""condition"": 0, ""counterbalance"": 0}"
A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5,38,1595127588296,"{""rt"": null, ""stimulus"": ""<img src=\""/static/images/icons/Slide12.png\""></img>"", ""key_press"": null, ""test_part"": ""training"", ""next_elem"": ""Slide10"", ""trial_type"": ""html-keyboard-response"", ""trial_index"": 38, ""time_elapsed"": 77547, ""internal_node_id"": ""0.0-5.0-0.0-0.4"", ""uniqueId"": ""A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5"", ""condition"": 0, ""counterbalance"": 0}"
A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5,39,1595127589500,"{""rt"": null, ""stimulus"": ""<img src=\""/static/images/icons/Slide10.png\""></img>"", ""key_press"": null, ""test_part"": ""training"", ""next_elem"": ""Slide18"", ""trial_type"": ""html-keyboard-response"", ""trial_index"": 39, ""time_elapsed"": 78752, ""internal_node_id"": ""0.0-5.0-0.0-0.5"", ""uniqueId"": ""A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5"", ""condition"": 0, ""counterbalance"": 0}"
A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5,40,1595127590703,"{""rt"": null, ""stimulus"": ""<img src=\""/static/images/icons/Slide18.png\""></img>"", ""key_press"": null, ""test_part"": ""training"", ""next_elem"": ""Slide10"", ""trial_type"": ""html-keyboard-response"", ""trial_index"": 40, ""time_elapsed"": 79955, ""internal_node_id"": ""0.0-5.0-0.0-0.6"", ""uniqueId"": ""A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5"", ""condition"": 0, ""counterbalance"": 0}"
A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5,41,1595127591907,"{""rt"": null, ""stimulus"": ""<img src=\""/static/images/icons/Slide10.png\""></img>"", ""key_press"": null, ""test_part"": ""training"", ""next_elem"": ""Slide12"", ""trial_type"": ""html-keyboard-response"", ""trial_index"": 41, ""time_elapsed"": 81159, ""internal_node_id"": ""0.0-5.0-0.0-0.7"", ""uniqueId"": ""A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5"", ""condition"": 0, ""counterbalance"": 0}"
A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5,42,1595127593111,"{""rt"": null, ""stimulus"": ""<img src=\""/static/images/icons/Slide12.png\""></img>"", ""key_press"": null, ""test_part"": ""training"", ""next_elem"": ""Slide12"", ""trial_type"": ""html-keyboard-response"", ""trial_index"": 42, ""time_elapsed"": 82363, ""internal_node_id"": ""0.0-5.0-0.0-0.8"", ""uniqueId"": ""A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5"", ""condition"": 0, ""counterbalance"": 0}"
A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5,43,1595127594314,"{""rt"": null, ""stimulus"": ""<img src=\""/static/images/icons/Slide12.png\""></img>"", ""key_press"": null, ""test_part"": ""training"", ""next_elem"": ""Slide12"", ""trial_type"": ""html-keyboard-response"", ""trial_index"": 43, ""time_elapsed"": 83566, ""internal_node_id"": ""0.0-5.0-0.0-0.9"", ""uniqueId"": ""A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5"", ""condition"": 0, ""counterbalance"": 0}"
A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5,44,1595127595519,"{""rt"": null, ""stimulus"": ""<img src=\""/static/images/icons/Slide12.png\""></img>"", ""key_press"": null, ""test_part"": ""training"", ""next_elem"": ""Slide18"", ""trial_type"": ""html-keyboard-response"", ""trial_index"": 44, ""time_elapsed"": 84771, ""internal_node_id"": ""0.0-5.0-0.0-0.10"", ""uniqueId"": ""A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5"", ""condition"": 0, ""counterbalance"": 0}"
A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5,45,1595127596722,"{""rt"": null, ""stimulus"": ""<img src=\""/static/images/icons/Slide18.png\""></img>"", ""key_press"": null, ""test_part"": ""training"", ""next_elem"": ""Slide10"", ""trial_type"": ""html-keyboard-response"", ""trial_index"": 45, ""time_elapsed"": 85973, ""internal_node_id"": ""0.0-5.0-0.0-0.11"", ""uniqueId"": ""A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5"", ""condition"": 0, ""counterbalance"": 0}"
A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5,46,1595127597925,"{""rt"": null, ""stimulus"": ""<img src=\""/static/images/icons/Slide10.png\""></img>"", ""key_press"": null, ""test_part"": ""training"", ""next_elem"": ""Slide10"", ""trial_type"": ""html-keyboard-response"", ""trial_index"": 46, ""time_elapsed"": 87177, ""internal_node_id"": ""0.0-5.0-0.0-0.12"", ""uniqueId"": ""A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5"", ""condition"": 0, ""counterbalance"": 0}"
A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5,47,1595127599129,"{""rt"": null, ""stimulus"": ""<img src=\""/static/images/icons/Slide10.png\""></img>"", ""key_press"": null, ""test_part"": ""training"", ""next_elem"": ""Slide12"", ""trial_type"": ""html-keyboard-response"", ""trial_index"": 47, ""time_elapsed"": 88380, ""internal_node_id"": ""0.0-5.0-0.0-0.13"", ""uniqueId"": ""A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5"", ""condition"": 0, ""counterbalance"": 0}"
A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5,48,1595127600332,"{""rt"": null, ""stimulus"": ""<img src=\""/static/images/icons/Slide12.png\""></img>"", ""key_press"": null, ""test_part"": ""training"", ""next_elem"": ""Slide18"", ""trial_type"": ""html-keyboard-response"", ""trial_index"": 48, ""time_elapsed"": 89584, ""internal_node_id"": ""0.0-5.0-0.0-0.14"", ""uniqueId"": ""A2BV7O07LVX731:36W0OB37HXEI7USAKE6NWZ7QCVKZH5"", ""condition"": 0, ""counterbalance"": 0}"
